route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCE160703,OCESN,"","Bourg-en-Bresse - Ambérieu Routier",,3,,,
OCE160691,OCESN,"","Chambéry - Modane Routier",,3,,,
OCESN-87741272-87741223,OCESN,"","Argentine - St-Pierre-d'Albigny",,3,,,
OCESN-87697136-87723494,OCESN,"","Lyon-Perrache-Gare-Rout - St-André-le-Gaz",,3,,,
OCESN-87747246-87723494,OCESN,"","Rives - St-André-le-Gaz",,3,,,
OCESN-87723494-87747287,OCESN,"","St-André-le-Gaz - Voiron",,3,,,
OCESN-87335521-87747493,OCESN,"","Grenoble-Gare-Routière - Pontcharra-sur-Bréda",,3,,,
OCESN-87741009-87741074,OCESN,"","Chambéry-Chal.-les-Eaux - Culoz",,3,,,
OCE629126,OCESN,"","St Priest St Pierre de Chandieu",,3,,,
OCESN-87723361-87723353,OCESN,"","St-Pierre-de-Chandieu-R - St-Priest",,3,,,
OCESN-87745927-87746305,OCESN,"","Genève-Eaux-Vives-Rieu - La Roche-sur-Foron",,3,,,
OCESN-87741009-87742007,OCESN,"","Chambéry-Chal.-les-Eaux - Modane",,2,,,
OCE156697,OCESN,"","Ambérieu - Chambéry Routier",,3,,,
OCE156691,OCESN,"","St-Etienne - Roanne Routier",,3,,,
OCE140635,OCESN,"","CHAMBERY - AIX-LES-BAINS - ANNECY (Cars)",,3,,,
OCESN-87745497-87746305,OCESN,"","Annemasse - La Roche-sur-Foron",,3,,,
OCESN-87745497-87745679,OCESN,"","Annemasse - Evian-les-Bains",,2,,,
OCE629127,OCESN,"","Communay Sérézin",,3,,,
OCESN-87741280-87741223,OCESN,"","Epierre-St-Léger - St-Pierre-d'Albigny",,3,,,
OCESN-87742320-87741223,OCESN,"","St-Jean-de-Maurienne-A. - St-Pierre-d'Albigny",,3,,,
OCESN-87571687-87571000,OCESN,"","Chinon - Tours",,2,,,
OCESN-87690172-87571000,OCESN,"","Chinon-Lycée-Rabelais - Tours",,3,,,
OCESN-87110338-87571000,OCESN,"","St Christophe / Nais C. - Tours",,3,,,
OCESN-87396606-87571000,OCESN,"","Château-du-Loir - Tours",,3,,,
OCE616936,OCESN,"","Droué-Courtalain-Chartres CAR",,3,,,
OCESN-87394452-87358556,OCESN,"","Brou - Droué (Centre)",,3,,,
OCESN-87394452-87137810,OCESN,"","Brou - Chartres-Gare-Routière",,3,,,
OCESN-87644005-87574558,OCESN,"","Mondoubleau-Rue-Leroy - Vendôme",,3,,,
OCESN-87314518-87684290,OCESN,"","Aubigny-sur-Nere-Mail - Gien",,3,,,
OCESN-87684290-87338574,OCESN,"","Gien - Montargis-OT",,3,,,
OCESN-87696146-87643932,OCESN,"","Cosne-sur-Loire - Sancerre-Porte-Cesar",,3,,,
OCESN-87576207-87453597,OCESN,"","Bourges - St-Florent-Sur-Cher-Gar",,3,,,
OCESN-87576207-87576322,OCESN,"","Bourges - St-Amand-Montrond-Orval",,2,,,
OCESN-87576207-87201541,OCESN,"","Bourges - Châteauroux Gare Rout.",,3,,,
OCESN-87576207-87304642,OCESN,"","Bourges - Issoudun-Place-de-la-G.",,3,,,
OCESN-87597062-87576009,OCESN,"","Issoudun - Vierzon",,3,,,
OCESN-87201541-87202481,OCESN,"","Châteauroux Gare Rout. - Poitiers-Gare-Routière",,3,,,
OCESN-87201608-87202481,OCESN,"","Le-Blanc-Pl-du-Bateau - Poitiers-Gare-Routière",,3,,,
OCESN-87543157-87402008,OCESN,"","Nouan-le-Fuzelier - Romorantin-BA-G.R.",,3,,,
OCESN-87543157-87576025,OCESN,"","Nouan-le-Fuzelier - Romorantin-Blanc-Argent",,3,,,
OCESN-87543140-87576025,OCESN,"","Lamotte-Beuvron - Romorantin-Blanc-Argent",,3,,,
OCESN-87543140-87402008,OCESN,"","Lamotte-Beuvron - Romorantin-BA-G.R.",,3,,,
OCESN-87643775-87543157,OCESN,"","Lamotte-Beuvron-College - Nouan-le-Fuzelier",,3,,,
OCESN-87543140-87689943,OCESN,"","Lamotte-Beuvron - Romorantin-Lycée-de-F",,3,,,
OCESN-87597120-87201541,OCESN,"","Argenton-sur-Creuse - Châteauroux Gare Rout.",,3,,,
OCESN-87689976-87597153,OCESN,"","Châteauroux-Ly-B-Pascal - Eguzon",,3,,,
OCESN-87597120-87689976,OCESN,"","Argenton-sur-Creuse - Châteauroux-Ly-B-Pascal",,3,,,
OCESN-87201541-87597153,OCESN,"","Châteauroux Gare Rout. - Eguzon",,3,,,
OCESN-87201541-87304642,OCESN,"","Châteauroux Gare Rout. - Issoudun-Place-de-la-G.",,3,,,
OCESN-87402008-87328195,OCESN,"","Romorantin-BA-G.R. - Thesee",,3,,,
OCESN-87576025-87328195,OCESN,"","Romorantin-Blanc-Argent - Thesee",,3,,,
OCESN-87402008-87643825,OCESN,"","Romorantin-BA-G.R. - St-Aignan-Lep",,3,,,
OCESN-87576025-87643825,OCESN,"","Romorantin-Blanc-Argent - St-Aignan-Lep",,3,,,
OCESN-87576025-87643833,OCESN,"","Romorantin-Blanc-Argent - St-Aignan-Pl-Wilson",,3,,,
OCESN-87402008-87643833,OCESN,"","Romorantin-BA-G.R. - St-Aignan-Pl-Wilson",,3,,,
OCESN-87571471-87571000,OCESN,"","Loches - Tours",,3,,,
OCESN-87597377-87201541,OCESN,"","Buzançais - Châteauroux Gare Rout.",,3,,,
OCESN-87201541-87571000,OCESN,"","Châteauroux Gare Rout. - Tours",,3,,,
OCESN-87644096-87689992,OCESN,"","Chatillon-Mail - Châteauroux-Charmilles",,3,,,
OCESN-87597401-87571471,OCESN,"","Clion-sur-Indre - Loches",,3,,,
OCESN-87644096-87201541,OCESN,"","Chatillon-Mail - Châteauroux Gare Rout.",,3,,,
OCESN-87201541-87571471,OCESN,"","Châteauroux Gare Rout. - Loches",,3,,,
OCESN-87571430-87009696,OCESN,"","Cormery - La Douzillère",,3,,,
OCESN-87571471-87571406,OCESN,"","Loches - Montbazon",,3,,,
OCESN-87337543-87571430,OCESN,"","Chambourg-Chopin - Cormery",,3,,,
OCESN-87644187-87644328,OCESN,"","Loches-Lycee-St-Denis - Truyes-St-Blaise",,3,,,
OCESN-87571430-87571471,OCESN,"","Cormery - Loches",,3,,,
OCESN-87571471-87280057,OCESN,"","Loches - TOURS LYCEE GRANDMONT",,3,,,
OCESN-87571422-87571471,OCESN,"","Esvres - Loches",,3,,,
OCESN-87689745-87571000,OCESN,"","Reignac-Bourg-Du-Fau - Tours",,3,,,
OCESN-87571471-87644310,OCESN,"","Loches - Truyes-Pl-Du-Souvenir",,3,,,
OCESN-87009696-87571414,OCESN,"","La Douzillère - Veigné",,3,,,
OCESN-87571471-87644328,OCESN,"","Loches - Truyes-St-Blaise",,3,,,
OCESN-87644179-87571000,OCESN,"","Loches-LEP - Tours",,3,,,
OCESN-87571430-87571000,OCESN,"","Cormery - Tours",,3,,,
OCESN-87597377-87689976,OCESN,"","Buzançais - Châteauroux-Ly-B-Pascal",,3,,,
OCESN-87571422-87009696,OCESN,"","Esvres - La Douzillère",,3,,,
OCESN-87688960-87571471,OCESN,"","Courcay-Eglise - Loches",,3,,,
OCESN-87644096-87689984,OCESN,"","Chatillon-Mail - Châteauroux-L-Giraudoux",,3,,,
OCESN-87644096-87571000,OCESN,"","Chatillon-Mail - Tours",,3,,,
OCESN-87402008-87576009,OCESN,"","Romorantin-BA-G.R. - Vierzon",,3,,,
OCESN-87402008-87437376,OCESN,"","Romorantin-BA-G.R. - Vierzon-Médiathèque",,3,,,
OCESN-87574004-87574335,OCESN,"","Blois-Chambord - Limeray",,3,,,
OCESN-87545756-87545525,OCESN,"","Châteaudun - Dourdan",,3,,,
OCESN-87690248-87545525,OCESN,"","Châteaudun-LEP-Paulsen - Dourdan",,3,,,
OCESN-87137810-87571000,OCESN,"","Chartres-Gare-Routière - Tours",,3,,,
OCESN-87137810-87574558,OCESN,"","Chartres-Gare-Routière - Vendôme",,3,,,
OCESN-87545756-87574558,OCESN,"","Châteaudun - Vendôme",,3,,,
OCESN-87571000-87574558,OCESN,"","Tours - Vendôme",,2,,,
OCESN-87137810-87545756,OCENI,"","Chartres-Gare-Routière - Châteaudun",,3,,,
OCESN-87545756-87571000,OCESN,"","Châteaudun - Tours",,2,,,
OCESN-87574665-87571216,OCESN,"","Château-Renault - Vendôme-Villiers-s-Loir",,3,,,
OCESN-87144006-87141291,OCESN,"","Epinal - Neufchâteau",,3,,,
OCE637179,OCESN,"","Car EPINAL-MIRECOURT-CONTREX-NEUFCHATEAU",,3,,,
OCE637180,OCESN,"","Car BRUYERES - LUNEVILLE",,3,,,
OCESN-87141150-87405662,OCESN,"","Lunéville - Rambervillers (11 Nov)",,3,,,
OCESN-87476747-87405662,OCESN,"","Luneville-LP - Rambervillers (11 Nov)",,3,,,
OCESN-87141150-87144725,OCESN,"","Lunéville - Rambervillers",,3,,,
OCESN-87407072-87405662,OCESN,"","Lunéville (Cité Scolai) - Rambervillers (11 Nov)",,3,,,
OCESN-87144006-87144212,OCESN,"","Epinal - Mirecourt",,3,,,
OCESN-87476796-87144451,OCESN,"","Gérardmer-La-Mauselaine - Remiremont",,3,,,
OCESN-87194001-87192039,OCESN,"","Longwy - Metz-Ville",,3,,,
OCE637135,OCESN,"","Car METZ - LONGWY",,3,,,
OCE637148,OCESN,"","Car BUSSANG - REMIREMONT",,3,,,
OCE637171,OCESN,"","Car LA BRESSE - REMIREMONT",,3,,,
OCESN-87405878-87144451,OCESN,"","Bussang (Gare SNCF) - Remiremont",,3,,,
OCESN-87524868-87144451,OCESN,"","Bresse-Le-Lispach (la) - Remiremont",,3,,,
OCE637145,OCESN,"","Car THIONVILLE - AUDUN LE ROMAN",,3,,,
OCESN-87194357-87191007,OCESN,"","Audun-le-Roman - Thionville",,3,,,
OCESN-87405811-87144451,OCESN,"","La-Bresse (Pl Champtel) - Remiremont",,3,,,
OCE637137,OCESN,"","Car BITCHE - SARREGUEMINES",,3,,,
OCESN-87642801-87193615,OCESN,"","Bitche-Quartier-Driant - Sarreguemines",,3,,,
OCESN-87193821-87193615,OCESN,"","Bitche - Sarreguemines",,3,,,
OCE637138,OCESN,"","Car LUTZELBOURG - SARREBOURG",,3,,,
OCE637144,OCESN,"","Car METZ - VERDUN",,3,,,
OCESN-87215160-87215012,OCESN,"","Lutzelbourg - Sarrebourg",,3,,,
OCESN-87783001-87613422,OCERRR MidiPy,"","Millau - Rodez",,3,,,
OCESN-87615039-87611004,OCERRR MidiPy,"","Castelnaudary - Toulouse-Matabiau",,2,,,
OCESN-87381244-87411470,OCENI,"","Gisors - Serqueux",,3,,,
OCESN-87698621-87556506,OCERA,"","Privas-Cours-du-Palais - Valence-Gare-Routière",,3,,,
OCESN-87592006-87726802,OCESN,"","Limoges-Bénédictins - Roanne",,3,,,
OCESN-87641001-87726802,OCESN,"","Montluçon-Ville - Roanne",,3,,,
OCESN-87184002-87142125,OCESN,"","Belfort-Ville - Culmont-Chalindrey",,3,,,
OCESN-87581009-87485003,OCESN,"","Bordeaux-St-Jean - La Rochelle-Ville",,2,,,
OCESN-87317586-87223263,OCESN,"","Boulogne Ville - Lille Europe",,2,,,
OCESN-87281006-87223263,OCESN,"","Dunkerque - Lille Europe",,2,,,
OCESN-87223263-87317057,OCESN,"","Lille Europe - Rang du Fl. Verton Ber.",,2,,,
OCESN-87586008-87611004,OCESN,"","Agen - Toulouse-Matabiau",,2,,,
OCESN-87481788-87481002,OCESN,"","Le Croisic - Nantes",,2,,,
OCESN-87172007-87172254,OCESN,"","Charleville-Mézières - Sedan",,2,,,
OCESN-87581009-87641001,OCESN,"","Bordeaux-St-Jean - Montluçon-Ville",,2,,,
OCESN-87212464-87212027,OCESN,"","Lauterbourg - Strasbourg",,2,,,
OCE337,OCESN,"","LES ARCS/VINTIMILLE",,2,,,
OCESN-87757724-83045013,OCESN,"","Grasse - Ventimiglia-Stazione",,2,,,
OCESN-87756056-83045013,OCESN,"","Nice-Ville - Ventimiglia-Stazione",,2,,,
OCESN-87757617-83045013,OCESN,"","Cannes-la-Bocca - Ventimiglia-Stazione",,2,,,
OCESN-87757724-87756403,OCESN,"","Grasse - Monaco-Monte-Carlo",,2,,,
OCESN-87757724-87756056,OCESN,"","Grasse - Nice-Ville",,2,,,
OCESN-87751008-83045013,OCESN,"","Marseille-St-Charles - Ventimiglia-Stazione",,2,,,
OCESN-80253914-87193615,OCESN,"","Saarbrucken-Hbf - Sarreguemines",,2,,,
OCESN-87192039-80251819,OCESN,"","Metz-Ville - Trier-Hbf",,2,,,
OCESN-87191007-80251819,OCESN,"","Thionville - Trier-Hbf",,2,,,
OCESN-87191643-87192039,OCESN,"","Apach (Moselle) - Metz-Ville",,2,,,
OCE327,OCESN,"","Metz - Trier HBF",,2,,,
OCESN-87191643-87191007,OCESN,"","Apach (Moselle) - Thionville",,2,,,
OCE324,OCESN,"","Nancy - Longwy - Luxembourg",,2,,,
OCESN-87672725-87672006,OCESN,"","Oloron-Ste-Marie - Pau",,2,,,
OCESN-87765008-71793150,OCESN,"","Avignon-Centre - Port-Bou",,2,,,
OCE626,OCESN,"","Avignon-Port Bou",,2,,,
OCESN-87765008-87784009,OCESN,"","Avignon-Centre - Perpignan",,2,,,
OCESN-87765008-87775007,OCESN,"","Avignon-Centre - Nîmes",,2,,,
OCESN-87784009-71793150,OCESN,"","Perpignan - Port-Bou",,2,,,
OCE240747,OCESN,"","tram-train-SGS",,2,,,
OCE577,OCESN,"","Strasbourg - Kehl",,2,,,
OCESN-80142927-87212027,OCESN,"","Kehl - Strasbourg",,2,,,
OCE16630,OCESN,"","Mulhouse ville Freiburg",,2,,,
OCESN-87182063-80144139,OCESN,"","Mulhouse - Mullheim-Baden-Bf",,2,,,
OCESN-80143503-87182063,OCESN,"","Freiburg-Breisgau - Mulhouse",,2,,,
OCE323,OCESN,"","Nancy - Metz - Luxembourg",,2,,,
OCESN-82001000-87141002,OCESN,"","Luxembourg - Nancy-Ville",,2,,,
OCESN-82006030-87141002,OCESN,"","Bettembourg - Nancy-Ville",,2,,,
OCESN-82006030-87192039,OCESN,"","Bettembourg - Metz-Ville",,2,,,
OCESN-87192039-87141002,OCESN,"","Metz-Ville - Nancy-Ville",,2,,,
OCESN-82001000-87192039,OCESN,"","Luxembourg - Metz-Ville",,2,,,
OCESN-87192039-87191007,OCESN,"","Metz-Ville - Thionville",,2,,,
OCESN-82006030-87191007,OCESN,"","Bettembourg - Thionville",,2,,,
OCESN-82001000-87191007,OCESN,"","Luxembourg - Thionville",,2,,,
OCESN-87765008-87773002,OCESN,"","Avignon-Centre - Montpellier-Saint-Roch",,2,,,
OCE200734,OCESN,"","Strasbourg - Mulhouse - Bâle",,2,,,
OCESN-85000109-87212027,OCESN,"","Basel-SBB - Strasbourg",,2,,,
OCE367,OCESN,"","Besançon TGV - Besançon - Morteau - la Chaux de Fonds",,2,,,
OCESN-87598219-87718619,OCESN,"","Le Locle-Col-des-Roches - Morteau",,2,,,
OCESN-87718007-87598219,OCESN,"","Besançon-Viotte - Le Locle-Col-des-Roches",,2,,,
OCESN-87718007-85043141,OCESN,"","Besançon-Viotte - La Chaux-de-Fonds",,2,,,
OCESN-85043141-87718619,OCESN,"","La Chaux-de-Fonds - Morteau",,2,,,
OCESN-87715003-85011031,OCESN,"","Pontarlier - Vallorbe-Cff",,2,,,
OCE192718,OCESN,"","Pontarlier Frasne Vallorbe (autocar et train)",,2,,,
OCE368,OCESN,"","Dole Pontarlier -Besançon Dole St Claude",,2,,,
OCESN-87715136-85042218,OCESN,"","Frasne - Neuchâtel",,2,,,
OCESN-85010082-87722025,OCESN,"","Genève - Lyon-Perrache",,2,,,
OCE50,OCESN,"","Lyon - Genève",,2,,,
OCESN-85010082-87723197,OCESN,"","Genève - Lyon-Part-Dieu",,2,,,
OCE49,OCESN,"","Lyon - Bellegarde - Evian",,2,,,
OCESN-87723197-87746479,OCESN,"","Lyon-Part-Dieu - St-Gervais-L-B-Le-Fayet",,2,,,
OCESN-87745000-87723197,OCESN,"","Bellegarde-Gare - Lyon-Part-Dieu",,2,,,
OCESN-85010082-87747006,OCESN,"","Genève - Grenoble",,2,,,
OCESN-87745000-87761007,OCESN,"","Bellegarde-Gare - Valence-Ville",,2,,,
OCESN-85010082-87761007,OCESN,"","Genève - Valence-Ville",,2,,,
OCESN-87745000-85010082,OCESN,"","Bellegarde-Gare - Genève",,2,,,
OCE222,OCESN,"","BELLEGARDE GENEVE",,2,,,
OCESN-87571240-87571000,OCESN,"","St-Pierre-des-Corps - Tours",,7,,,
OCE413,OCESN,"",""TOURS-ST PIERRE ""NAVETTES TGV"""",,7,,,
OCESN-87116582-87113001,OCESN,"","Château-Thierry - Paris-Est",,2,,,
OCESN-87384008-87415604,OCESN,"","Paris-St-Lazare - Vernon-Giverny",,2,,,
OCESN-87391003-87393314,OCESN,"","Paris-Montparnasse 1-2 - Rambouillet",,2,,,
OCESN-87214726-87144014,OCESN,"","Rothau - St-Dié-des-Vosges",,3,,,
OCE777849,OCESN,"","Strasbourg - Molsheim - Rothau - Saales - St Dié",,3,,,
OCESN-87214783-87144014,OCESN,"","Saales - St-Dié-des-Vosges",,3,,,
OCESN-87182642-87182881,OCESN,"","Kruth - Thann-Saint-Jacques",,2,,,
OCESN-87182568-87182618,OCESN,"","Thann - Wesserling",,2,,,
OCE629111,OCESN,"","Bordeaux - Hendaye - Irun",,2,,,
OCESN-87673004-87677005,OCESN,"","Bayonne - Hendaye",,3,,,
OCE629110,OCESN,"","Bordeaux - Arcachon",,2,,,
OCESN-87582668-87581009,OCESN,"","Arcachon - Bordeaux-St-Jean",,2,,,
OCE629113,OCESN,"","Bordeaux - Mont de Marsan",,3,,,
OCESN-87594002-87595009,OCESN,"","Brive-la-Gaillarde - Périgueux",,2,,,
OCESN-87594002-87594382,OCESN,"","Brive-la-Gaillarde - Condat-le-Lardin",,3,,,
OCESN-87673202-87677005,OCESN,"","Dax - Hendaye",,2,,,
OCESN-87584268-87595827,OCESN,"","Bergerac - Sarlat",,2,,,
OCESN-87584441-87584474,OCESN,"","Lalinde - Trémolat",,3,,,
OCE629106,OCESN,"","Périgueux - Agen",,2,,,
OCESN-87586008-87595009,OCESN,"","Agen - Périgueux",,2,,,
OCESN-87583005-87584052,OCESN,"","Angoulême - Libourne",,3,,,
OCESN-87583005-87581009,OCESN,"","Angoulême - Bordeaux-St-Jean",,2,,,
OCESN-87584052-87584508,OCESN,"","Libourne - St-Denis-de-Pile",,3,,,
OCE1069887,OCESN,"","Lyon - Le Puy",,3,,,
OCESN-87395814-87734475,OCESN,"","Clermont-Paulines - Thiers",,3,,,
OCESN-87645002-87594002,OCESN,"","Aurillac - Brive-la-Gaillarde",,2,,,
OCESN-87734459-87734475,OCESN,"","Pont-de-Dore - Thiers",,3,,,
OCESN-87734004-87734475,OCESN,"","Clermont-Ferrand - Thiers",,2,,,
OCESN-87734004-87734426,OCESN,"","Clermont-Ferrand - Vertaizon",,3,,,
OCESN-87645002-87613091,OCESN,"","Aurillac - Figeac",,3,,,
OCESN-87734004-87641001,OCESN,"","Clermont-Ferrand - Montluçon-Ville",,2,,,
OCESN-87641001-87734053,OCESN,"","Montluçon-Ville - Riom-Châtel-Guyon",,3,,,
OCE726008,OCESN,"","Dijon - Nevers",,2,,,
OCE725925,OCESN,"","Decize - Nevers - Cosne",,2,,,
OCESN-87696146-87696005,OCESN,"","Cosne-sur-Loire - Nevers",,2,,,
OCE725906,OCESN,"","Nevers - Paray - Lyon (Multi-Activités)",,3,,,
OCE725913,OCESN,"","Paris Bercy - Auxerre - Morvan",,2,,,
OCESN-87683268-87682302,OCESN,"","Laroche-Migennes - Montereau",,3,,,
OCESN-87682302-87683003,OCESN,"","Montereau - Sens",,3,,,
OCESN-87725002-87713040,OCESN,"","Chalon-sur-Saône - Dijon-Ville",,2,,,
OCE725919,OCESN,"","Dijon - Bourg en Bresse (Multi-Activités)",,2,,,
OCE725917,OCESN,"","Dijon - Is sur Tille",,2,,,
OCE16,OCESN,"","Nantes - Redon - Rennes - St Malo",,2,,,
OCESN-87481002-87471003,OCESN,"","Nantes - Rennes",,2,,,
OCE18,OCESN,"","Nantes - Quimper - Brest",,2,,,
OCESN-87481002-87471300,OCESN,"","Nantes - Redon",,2,,,
OCE10,OCESN,"","Dol - Dinan - Saint Brieuc - Lannion",,2,,,
OCE121,OCESN,"","Tours Chinon",,2,,,
OCESN-87575076-87571000,OCESN,"","Port-de-Piles - Tours",,2,,,
OCE705738,OCESN,"","Tours - Nevers",,2,,,
OCESN-87576207-87576009,OCESN,"","Bourges - Vierzon",,2,,,
OCESN-87576207-87696005,OCESN,"","Bourges - Nevers",,2,,,
OCE645596,OCESN,"","Commentry / Montluçon / Vierzon",,2,,,
OCESN-87543017-87543066,OCESN,"","Aubrais-(les) - Château-Gaillard",,3,,,
OCESN-87543017-87571000,OCESN,"","Aubrais-(les) - Tours",,3,,,
OCE977882,OCESN,"","VDM",,3,,,
OCESN-87175042-87174276,OCESN,"","Bar-le-Duc - Vitry-le-François",,3,,,
OCESN-87174003-87171009,OCESN,"","Châlons-en-Champagne - Reims",,2,,,
OCESN-87142000-87713040,OCESN,"","Chaumont - Dijon-Ville",,2,,,
OCESN-87184002-87184523,OCESN,"","Belfort-Ville - Montbéliard-Ville",,2,,,
OCESN-87615286-87615161,OCESN,"","Carcassonne - Limoux",,2,,,
OCESN-87615286-87615039,OCESN,"","Carcassonne - Castelnaudary",,3,,,
OCESN-87773002-87781104,OCESN,"","Montpellier-Saint-Roch - Narbonne",,2,,,
OCESN-87773002-87775007,OCESN,"","Montpellier-Saint-Roch - Nîmes",,2,,,
OCESN-87592543-87693630,OCESN,"","Le Dorat - Limoges-CIEL",,3,,,
OCE116623,OCESN,"","LIMOGES - POITIERS",,2,,,
OCE116622,OCESN,"","LIMOGES - ANGOULEME",,2,,,
OCESN-87597849-87597609,OCESN,"","Felletin-Gare - Guéret",,2,,,
OCESN-87194001-87111567,OCESN,"","Longwy - Rodange.",,3,,,
OCESN-87192039-80253914,OCESN,"","Metz-Ville - Saarbrucken-Hbf",,3,,,
OCESN-87194001-87141002,OCESN,"","Longwy - Nancy-Ville",,2,,,
OCE357,OCESN,"","Nancy - Toul - Neufchâteau",,2,,,
OCESN-87192666-87194001,OCESN,"","Conflans-Jarny - Longwy",,3,,,
OCESN-87141002-87141523,OCESN,"","Nancy-Ville - Pont-St-Vincent",,2,,,
OCESN-87175042-87192039,OCESN,"","Bar-le-Duc - Metz-Ville",,2,,,
OCESN-87144006-87144451,OCESN,"","Epinal - Remiremont",,3,,,
OCESN-87175042-87141002,OCESN,"","Bar-le-Duc - Nancy-Ville",,2,,,
OCESN-87144006-87141002,OCESN,"","Epinal - Nancy-Ville",,2,,,
OCESN-87141002-87144451,OCESN,"","Nancy-Ville - Remiremont",,2,,,
OCESN-87174003-87192039,OCESN,"","Châlons-en-Champagne - Metz-Ville",,2,,,
OCESN-87144055-87144006,OCESN,"","Charmes (Vosges) - Epinal",,3,,,
OCE362,OCESN,"","Metz - Hagondange - Conflans-Jarny - Verdun",,2,,,
OCESN-87192666-87175778,OCESN,"","Conflans-Jarny - Verdun",,2,,,
OCESN-87192666-87192039,OCESN,"","Conflans-Jarny - Metz-Ville",,2,,,
OCESN-87192039-87175778,OCESN,"","Metz-Ville - Verdun",,2,,,
OCESN-87141002-87144014,OCESN,"","Nancy-Ville - St-Dié-des-Vosges",,2,,,
OCESN-87175042-87175018,OCESN,"","Bar-le-Duc - Revigny",,2,,,
OCESN-87194001-87192468,OCESN,"","Longwy - Pagny-sur-Moselle",,3,,,
OCESN-87172007-87191007,OCESN,"","Charleville-Mézières - Thionville",,2,,,
OCE288845,OCESN,"","Nancy-Verdun",,2,,,
OCE4621,OCESN,"","Toulouse / Rodez",,2,,,
OCESN-87783001-87783365,OCESN,"","Millau - Séverac-D'Aveyron",,3,,,
OCE4620,OCESN,"","Toulouse / Mazamet",,2,,,
OCE645731,OCESN,"","Toulouse / Figeac",,3,,,
OCESN-87611095-87671008,OCESN,"","Boussens - Tarbes",,3,,,
OCESN-87611095-87672006,OCESN,"","Boussens - Pau",,3,,,
OCE4618,OCESN,"","Toulouse / Auch",,2,,,
OCESN-87671008-87611004,OCESN,"","Tarbes - Toulouse-Matabiau",,2,,,
OCESN-87671339-87611004,OCESN,"","Lourdes - Toulouse-Matabiau",,3,,,
OCESN-87611095-87611152,OCESN,"","Boussens - Montréjeau-Gourdan-Pol.",,3,,,
OCESN-87611095-87671339,OCESN,"","Boussens - Lourdes",,3,,,
OCE4626,OCESN,"","Toulouse / Luchon / Pau",,2,,,
OCESN-87613109-87613422,OCESN,"","Capdenac - Rodez",,2,,,
OCESN-87317586-87317263,OCESN,"","Boulogne Ville - Calais Ville",,2,,,
OCESN-87317263-87281006,OCESN,"","Calais Ville - Dunkerque",,2,,,
OCESN-87286260-87286005,OCESN,"","Comines (France) - Lille Flandres",,2,,,
OCESN-87317263-87317057,OCESN,"","Calais Ville - Rang du Fl. Verton Ber.",,2,,,
OCESN-87342048-87345009,OCESN,"","Achiet - Douai",,2,,,
OCESN-87296244-87295014,OCESN,"","Busigny - Jeumont",,2,,,
OCESN-87296244-87296004,OCESN,"","Busigny - St Quentin",,2,,,
OCESN-87444000-87471003,OCESN,"","Caen - Rennes",,2,,,
OCE517,OCESN,"","Rouen Serqueux (GISORS) Amiens Lille (Le Tréport)",,2,,,
OCE697624,OCESN,"","ROUEN-AMIENS-DOUAI-LILLE (Multi)",,2,,,
OCESN-87313874-87411017,OCESN,"","Amiens - Rouen-Rive-Droite",,3,,,
OCESN-87411017-87411470,OCESN,"","Rouen-Rive-Droite - Serqueux",,2,,,
OCESN-87481788-87481705,OCESN,"","Le Croisic - St-Nazaire",,3,,,
OCE123,OCESN,"","Tours- Chateau Du Loir- Le Mans",,2,,,
OCESN-87396002-87394296,OCESN,"","Le Mans - Nogent-le-Rotrou",,2,,,
OCESN-87478404-87396002,OCESN,"","Laval - Le Mans",,2,,,
OCESN-87484006-87487603,OCESN,"","Angers-St-Laud - Saumur",,2,,,
OCESN-87471300-87481838,OCESN,"","Redon - Savenay",,3,,,
OCESN-87481002-87481705,OCESN,"","Nantes - St-Nazaire",,2,,,
OCESN-87313874-87296442,OCESN,"","Amiens - Tergnier",,3,,,
OCESN-87313874-87296004,OCESN,"","Amiens - St Quentin",,2,,,
OCE821848,OCESN,"","St Q-CL-GOU PN CARS TRAVAUX",,3,,,
OCE89,OCESN,"","Royan - Niort",,2,,,
OCESN-87491803-87491001,OCESN,"","Royan - Saintes",,3,,,
OCESN-87765008-87753004,OCESN,"","Avignon-Centre - Miramas",,2,,,
OCE705965,OCESN,"","MARSEILLE/AVIGNON/ORANGE via RGC, ARS et CNV",,2,,,
OCESN-87318964-87753004,OCESN,"","Avignon-TGV - Miramas",,2,,,
OCESN-87765008-87765503,OCESN,"","Avignon-Centre - Cavaillon",,3,,,
OCESN-87318964-87765503,OCESN,"","Avignon-TGV - Cavaillon",,3,,,
OCESN-87765008-87318964,OCESN,"","Avignon-Centre - Avignon-TGV",,2,,,
OCE216736,OCESN,"","CARPENTRAS / AVIGNON TGV",,2,,,
OCE340,OCESN,"","MARSEILLE/AIX/PERTUIS",,2,,,
OCESN-87722025-87722587,OCESN,"","Lyon-Perrache - Vienne",,2,,,
OCE709853,OCESN,"","Cars travaux VCE GE (61)",,3,,,
OCESN-87335521-87761718,OCESN,"","Grenoble-Gare-Routière - St-Marcellin",,3,,,
OCE889852,OCESN,"","Cars travaux Lyon Grenoble (01-62)",,3,,,
OCESN-87741009-87697128,OCESN,"","Chambéry-Chal.-les-Eaux - Lyon-Part-Dieu-Gare-Rou",,3,,,
